question_idx,question,gold_answer,predicted_answer,em,f1,qa_confidence,top_passage_id,n_gold_passages,hit@1,passage_recall@1,hit@3,passage_recall@3,hit@5,passage_recall@5,hit@10,passage_recall@10,hit@20,passage_recall@20
84,Which event predates the other: the amalgamation of the Province of Betanzos with Mondonedo or the completion of a cathedral marking the destination of a prominent Spanish Catholic pilgrimage in the same province? Provide the year of the earlier event.,The completion of Santiago de Compostela Cathedral in 1211.,The,0.0,0.0,0.1464086277410388,16770,51,1.0,0.0196078431372549,1.0,0.0392156862745098,1.0,0.0392156862745098,1.0,0.0392156862745098,1.0,0.058823529411764705
85,"How many films with titles including the letter ""g"" did the director of ""Sword of the Valiant"" direct after the release of said film, but before the year 2000?",1,,0.0,0.0,0.9426310956478119,68462,12,1.0,0.08333333333333333,1.0,0.16666666666666666,1.0,0.25,1.0,0.25,1.0,0.25
86,What medal did the woman who tied for 19th in the 2011 Pan American Games women's individual bowling event win as part of a women's bowling doubles team in the 2017 World Games?,Bronze medalist,,0.0,0.0,0.9818345904350281,53754,2,1.0,0.5,1.0,0.5,1.0,0.5,1.0,1.0,1.0,1.0
87,Did the entomologist who first described lesticus purpurascens come from the same country as the entomologist who first described the subfamily of that species?,"Yes, Stefano Ludovico Straneo and Franco Andrea Bonelli are both Italian",,0.0,0.0,0.5593127012252808,25940,10,1.0,0.1,1.0,0.1,1.0,0.1,1.0,0.2,1.0,0.3
88,"If you were to combine two words, the first of which has a species called Polytrichum piliferum, and the second which has a breed type called Fleckvieh, you'd get the name of what countries capital city?",Russia,,0.0,0.0,0.9208782613277435,77599,103,0.0,0.0,0.0,0.0,1.0,0.009708737864077669,1.0,0.009708737864077669,1.0,0.019417475728155338
89,What was the birthday of the man who was mayor of New York City the year Snoopy debuted in the Macy's Thanksgiving Day Parade?,"November 24, 1921",,0.0,0.0,0.9811618328094482,26650,106,1.0,0.009433962264150943,1.0,0.009433962264150943,1.0,0.009433962264150943,1.0,0.03773584905660377,1.0,0.08490566037735849
90,What is the average distance for the left field line in MLB stadiums with a retractable roof as of August 2024? Round to the nearest whole number.,331 feet,,0.0,0.0,0.984847366809845,75607,192,1.0,0.005208333333333333,1.0,0.015625,1.0,0.020833333333333332,1.0,0.041666666666666664,1.0,0.0625
91,"As of August 3, 2024, which rabbi worked for both Reform Congregation Keneseth Israel in Philadelphia and Congregation Beth Israel in West Hartford, Connecticut?",Abraham J. Feldman worked for both congregations serving as an interim associate rabbi at the Reform Congregation Keneseth Israel and the leader of the Congregation Beth Israel.,,0.0,0.0,0.9569228291511536,76166,32,1.0,0.03125,1.0,0.09375,1.0,0.15625,1.0,0.3125,1.0,0.625
92,Where was the Winter Olympics held the year that the girl who was Wheaties first official spokeswoman turned 20 years old?,"Calgary, Alberta, Canada",,0.0,0.0,0.5814096033573151,40569,92,1.0,0.010869565217391304,1.0,0.010869565217391304,1.0,0.010869565217391304,1.0,0.010869565217391304,1.0,0.021739130434782608
93,How many of Hitler's three couriers of his last will and other political documents died after 1980?,1,,0.0,0.0,0.9854802787303925,76733,39,1.0,0.02564102564102564,1.0,0.07692307692307693,1.0,0.1282051282051282,1.0,0.23076923076923078,1.0,0.3333333333333333
94,The inventor of the first true pinhole camera was also the first to correctly explain what theory?,The Theory of Vision,,0.0,0.0,0.9901023805141449,61477,142,1.0,0.007042253521126761,1.0,0.02112676056338028,1.0,0.035211267605633804,1.0,0.04225352112676056,1.0,0.04929577464788732
95,"As of August 2024, the Atlanta Braves beat the Houston Astros the last time they won the World Series. How many years before this did Jackie Robinson join the Brooklyn Dodgers?",74 years,,0.0,0.0,0.9686632752418518,9082,150,0.0,0.0,1.0,0.006666666666666667,1.0,0.006666666666666667,1.0,0.013333333333333334,1.0,0.02666666666666667
96,In which of the three Intertidal zones would you most likely find the Septifer bilocularis?,Low Intertidal Zone,"low, middle, and high",0.0,0.28571428571428575,0.9942016899585724,54615,25,1.0,0.04,1.0,0.12,1.0,0.16,1.0,0.2,1.0,0.24
97,"In the Eurovision Song Contest 2024, one country scored a combined total (jury and televoting results) of 268 - as did another country in the contest the year before. Which countries are they?",Italy and Norway,,0.0,0.0,0.967665284872055,42442,111,0.0,0.0,1.0,0.009009009009009009,1.0,0.018018018018018018,1.0,0.04504504504504504,1.0,0.10810810810810811
98,"The quarterback who was selected first overall in the 1998 NFL draft, won the Superbowl with 2 different teams, both named after what type of animal?",A horse,Ryan Leaf,0.0,0.0,0.7938030362129211,70442,155,1.0,0.0064516129032258064,1.0,0.012903225806451613,1.0,0.01935483870967742,1.0,0.025806451612903226,1.0,0.03225806451612903
99,"As of 1st August 2024, How much younger is the current youngest US House Representative than the American folk hero who died at the Alamo when they were elected to the US House of Representatives?",14 years younger,,0.0,0.0,0.9184167087078094,17725,138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.007246376811594203
100,"Who was older, the guitar player for the Dugites from 1982-1983 or the lead singer of The Sports?",Andrew Pendlebury,,0.0,0.0,0.9712900519371033,36474,37,0.0,0.0,0.0,0.0,1.0,0.02702702702702703,1.0,0.02702702702702703,1.0,0.02702702702702703
101,"In the first movie that Emma Stone won an Academy Award for Best Actress in, did her costar win an Academy Award for Best Actor?","Ryan Gosling was nominated for an Academy Award for Best Actor in La La Land, but didn't win.",,0.0,0.0,0.9859341382980347,19722,153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.006535947712418301
102,"As of August 4, 2024, what is the first initial and surname of the cricketer who became the top-rated test batsman in the 2020s, is the fastest player of their country to 6 1000 run milestones in tests, and became their country's all-time leading run scorer in tests in the same year?",K. Williamson,,0.0,0.0,0.630108505487442,49709,76,1.0,0.013157894736842105,1.0,0.039473684210526314,1.0,0.05263157894736842,1.0,0.06578947368421052,1.0,0.10526315789473684
103,"As of 2024, what percentage of Afroasiatic language speakers speak Central Atlas Tamazight?",0.49%,7. 4 %,0.0,0.0,0.981280654668808,75970,119,1.0,0.008403361344537815,1.0,0.025210084033613446,1.0,0.04201680672268908,1.0,0.08403361344537816,1.0,0.15966386554621848
104," ""The Terminator"" was released on October 26th exactly how many years after the famous gunfight at the O.K. Corral occurred?",103,,0.0,0.0,0.817329078912735,294,216,1.0,0.004629629629629629,1.0,0.013888888888888888,1.0,0.023148148148148147,1.0,0.046296296296296294,1.0,0.08333333333333333
105,"If an Ixodes scapularis tick in its nymph stage feeds on a host in the Spring, how many seasons later is it most likely to transmit Lyme disease if it becomes an adult in the same year?",Two seasons.,,0.0,0.0,0.9562240839004517,95084,184,1.0,0.005434782608695652,1.0,0.016304347826086956,1.0,0.02717391304347826,1.0,0.05434782608695652,1.0,0.10869565217391304
106,What percentage of his total league appearances did footballer Derek Smith (born 1946) make with the team whose original name is shared by a bird impressionist born in the nineteenth century? Give your answer to two decimal places.,95.35%,,0.0,0.0,0.9920985400676727,91246,72,0.0,0.0,1.0,0.013888888888888888,1.0,0.013888888888888888,1.0,0.013888888888888888,1.0,0.013888888888888888
107,Was the founder of the bank that was established 42 years before the National Banking Act was expanded to include the Territory of Hawai'i still alive when it acquired Pioneer Federal Savings Bank?,No,,0.0,0.0,0.9841492474079132,65325,47,1.0,0.02127659574468085,1.0,0.0425531914893617,1.0,0.06382978723404255,1.0,0.10638297872340426,1.0,0.14893617021276595
108,"If you take the height of the Eiffel Tower in metres, add the number of arrondissements in Paris and subtract the street number of the official residence of the French prime minister, is the final answer a prime number?",Yes,VIIe arrondissement,0.0,0.0,0.676060825586319,39206,104,0.0,0.0,1.0,0.009615384615384616,1.0,0.019230769230769232,1.0,0.038461538461538464,1.0,0.057692307692307696
109,"Of the 3 largest canary islands, which has the hottest mean temperature in July as of 2024? ",Tenerife,"39, 910",0.0,0.0,0.9040126800537109,22706,373,0.0,0.0,1.0,0.005361930294906166,1.0,0.010723860589812333,1.0,0.024128686327077747,1.0,0.04825737265415549
110,"As of 1st August 2024, Are the actors who play Summer and Luke in the OC in anything else together?","Yes, Nashville series 5. ",,0.0,0.0,0.9787930548191071,2745,115,0.0,0.0,1.0,0.008695652173913044,1.0,0.008695652173913044,1.0,0.008695652173913044,1.0,0.008695652173913044
111,How many years was the first vessel Stephen Etnier commanded constructed after the novel that first inspired him to pursue painting was published?,7,,0.0,0.0,0.9743151962757111,66812,34,0.0,0.0,1.0,0.029411764705882353,1.0,0.029411764705882353,1.0,0.058823529411764705,1.0,0.11764705882352941
112,"As of the financial year ending July 31st 2023, what was the size of the endowment at the university attended by rugby player Fred McLeod?",£559.8 million,,0.0,0.0,0.9851000905036926,16781,106,1.0,0.009433962264150943,1.0,0.018867924528301886,1.0,0.02830188679245283,1.0,0.04716981132075472,1.0,0.05660377358490566
113,What medal was the captain of The RMS Titanic awarded by King Edward VII?,The Transport Medal,Transport Medal,1.0,1.0,0.875705361366272,87048,201,1.0,0.004975124378109453,1.0,0.014925373134328358,1.0,0.024875621890547265,1.0,0.03980099502487562,1.0,0.04477611940298507
114,What painting was stolen from The Louvre exactly 56 years before the birth of activist and songwriter Serj Tankian?,The Mona Lisa,,0.0,0.0,0.9687411785125732,58597,103,1.0,0.009708737864077669,1.0,0.02912621359223301,1.0,0.04854368932038835,1.0,0.0970873786407767,1.0,0.17475728155339806
115,"As of August 1, 2024, which player who scored more than 10 goals in the 2022 Argentine Premier League season also played for Elche in Spain?",Franco Cristaldo scored more than 10 goals that year and also played for Elche.,,0.0,0.0,0.7885109484195709,36067,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,"As of 2024, how many of the Star Wars actors whose first or last names are 'Jack' have starred in more than 2 Star wars movies?",2,,0.0,0.0,0.9877228140830994,15881,34,1.0,0.029411764705882353,1.0,0.058823529411764705,1.0,0.08823529411764706,1.0,0.11764705882352941,1.0,0.11764705882352941
117,"I am thinking of a province that has the smallest land area in it's particular country, but also has the the 10th largest population.  This country has 10 provinces.  This province joined the country in 1873.  What is the scientific name of the provincial flower?",Cypripedium Acaule,Prince,0.0,0.0,0.2942622033733642,90331,145,1.0,0.006896551724137931,1.0,0.013793103448275862,1.0,0.020689655172413793,1.0,0.027586206896551724,1.0,0.041379310344827586
118,"As of 1st January 2023, If I am 7 years younger than the eldest granddaughter of the female monarch with the longest reign in confirmed history was at the time of the monarch's death, how old am I?",34,,0.0,0.0,0.9031015634536743,81505,389,0.0,0.0,1.0,0.002570694087403599,1.0,0.002570694087403599,1.0,0.010282776349614395,1.0,0.010282776349614395
119,The Office is an American mockumentary sitcom television series that first aired in 2005. Who won the Academy Award for Best Director the same year that the show had its series finale?,Ang Lee won the award for best director for Life of Pi.,,0.0,0.0,0.786734014749527,38674,123,1.0,0.008130081300813009,1.0,0.016260162601626018,1.0,0.016260162601626018,1.0,0.016260162601626018,1.0,0.016260162601626018
120,"In square KM, how much bigger is the total area of La Casita-Garciasville, Texas compared to that of the independent state that was recognised in the 1929 Lateran Treaty?",10.81,4. 4 square miles,0.0,0.0,0.8139252066612244,21493,100,1.0,0.01,1.0,0.03,1.0,0.05,1.0,0.09,1.0,0.11
121,"Which fast food restaurant opened first, McDonald's, Wendy's or In-and-Out?",McDonald's in 1940,Burger King,0.0,0.0,0.9636515080928802,60646,160,1.0,0.00625,1.0,0.01875,1.0,0.03125,1.0,0.0625,1.0,0.125
122,How much wider in centimeters is the painting that inspired a Stephen Sondheim musical than the 10th most expensive painting ever sold?,211.2 cm,,0.0,0.0,0.9905683994293213,92869,42,1.0,0.023809523809523808,1.0,0.023809523809523808,1.0,0.023809523809523808,1.0,0.07142857142857142,1.0,0.07142857142857142
123,"What is the birthplace and hometown of the winning goal scorer of the 2010 Vancouver Olympics, Men's Ice Hockey event?",Halifax,,0.0,0.0,0.9908028542995453,43325,145,0.0,0.0,1.0,0.006896551724137931,1.0,0.006896551724137931,1.0,0.006896551724137931,1.0,0.013793103448275862
124,Who won the World series the year Happy Days premiered?,The Oakland Athletics,,0.0,0.0,0.6732715666294098,95003,83,0.0,0.0,1.0,0.024096385542168676,1.0,0.04819277108433735,1.0,0.08433734939759036,1.0,0.12048192771084337
125,How many days after the United States release of the record holder for largest sweep at the 2004 Oscars was the death of that movie's cinematographer?,4149 days,,0.0,0.0,0.9891032874584198,28605,219,1.0,0.0045662100456621,1.0,0.0045662100456621,1.0,0.0045662100456621,1.0,0.0091324200913242,1.0,0.0091324200913242
126,"In the Belgian capital, there is a street named after King Leopold II's oldest daughter which is lined with chestnut trees and is the home to many embassies. What is the capital of the country whose embassy is found at number 425?",Zagreb,,0.0,0.0,0.9544565081596375,44471,234,1.0,0.004273504273504274,1.0,0.008547008547008548,1.0,0.01282051282051282,1.0,0.017094017094017096,1.0,0.017094017094017096
